Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category,ratings
2621,Civic Center,40.71522892046282,-74.00541529873355,20 Thomas St. (The Flea Theater),4ea89e6702d5b8174e85e65e,40.71616108888684,-74.0058255696069,Theater,7.8
2622,Civic Center,40.71522892046282,-74.00541529873355,Playgarden,4b6332a4f964a520f4692ae3,40.71820176415592,-74.00524750889353,Playground,8.6
2623,Civic Center,40.71522892046282,-74.00541529873355,1803,5977d66b64c8e14048a7af6d,40.71541804978279,-74.00742495064014,Cajun / Creole Restaurant,7.8
2624,Civic Center,40.71522892046282,-74.00541529873355,Potbelly Sandwich Shop,4f4d2593e4b00b42c3f1060f,40.714454131743295,-74.00582021953926,Sandwich Place,7.8
2625,Civic Center,40.71522892046282,-74.00541529873355,The Mysterious Bookshop,4b6469d3f964a52037b12ae3,40.71490950153982,-74.00948027011903,Bookstore,8.7
2626,Civic Center,40.71522892046282,-74.00541529873355,Chambers Street Wines,4adcf23cf964a520cc6221e3,40.71577306392837,-74.00971823312331,Wine Shop,9.1
2627,Civic Center,40.71522892046282,-74.00541529873355,Smyth Hotel,49efcc88f964a52006691fe3,40.7151439,-74.00918259999999,Hotel,8.4
2628,Civic Center,40.71522892046282,-74.00541529873355,SKY TING YOGA,582dbaabd21e031c1a35423d,40.718124153693154,-74.00305076100503,Yoga Studio,9.3
2629,Civic Center,40.71522892046282,-74.00541529873355,Aahar Indian Cuisine,575dea4c498e2739e43a27e2,40.71330656515891,-74.00799405698501,Indian Restaurant,8.2
2630,Civic Center,40.71522892046282,-74.00541529873355,Evening Bar,545a8c16498eeafe6d52b176,40.715300648056996,-74.00934703247239,Hotel Bar,8.4
2631,Civic Center,40.71522892046282,-74.00541529873355,Gourmet Garage,55fc18b1498e2c019ea4e3b3,40.71725579230746,-74.00311820017255,Gourmet Shop,8.1
2632,Civic Center,40.71522892046282,-74.00541529873355,The Frederick Hotel,59e391c3e1f22816d1b09cf5,40.71567457481397,-74.00904661160892,Hotel,8.2
2633,Civic Center,40.71522892046282,-74.00541529873355,Equinox Tribeca,4a6e331af964a52031d41fe3,40.71409860726041,-74.00968571792829,Gym,8.9
2634,Civic Center,40.71522892046282,-74.00541529873355,Babesta,4cc368704fcfbfb70a0cbe24,40.71476,-74.00928,Baby Store,8.3
2635,Civic Center,40.71522892046282,-74.00541529873355,Skin Laundry TriBeCa,58129a2038fae991d721586c,40.716404195263756,-74.00856979550123,Spa,8.1
2636,Civic Center,40.71522892046282,-74.00541529873355,Restaurant Marc Forgione,48510cf9f964a520a5501fe3,40.71637984317071,-74.00962933453428,New American Restaurant,8.7
2637,Civic Center,40.71522892046282,-74.00541529873355,The Class by Taryn Toomey,58a253c830ecc66c9e5b40a0,40.712752517714854,-74.0087335560157,Gym / Fitness Center,9.0
2638,Civic Center,40.71522892046282,-74.00541529873355,Pret A Manger,53e3bb65498e5b2677e00a7e,40.715963,-74.005201,Sandwich Place,7.6
2639,Civic Center,40.71522892046282,-74.00541529873355,sweetgreen,5ceeb56dc03635002ce7ab2a,40.715493,-74.008951,Salad Place,8.0
2640,Civic Center,40.71522892046282,-74.00541529873355,Church Street Boxing Gym,4b8dbba4f964a5201e0b33e3,40.713353574017404,-74.00906676030887,Boxing Gym,8.6
2641,Civic Center,40.71522892046282,-74.00541529873355,Mulberry & Vine,5171b5cc011cef9833bbb787,40.715176939663145,-74.01022747778283,Café,8.8
2642,Civic Center,40.71522892046282,-74.00541529873355,J.Crew,4f47cb00e4b0db1b34412a78,40.71735093098353,-74.00882542133331,Clothing Store,8.4
2643,Civic Center,40.71522892046282,-74.00541529873355,Best Made Company,50b014a4e4b0d4508b5aa2b1,40.71888103806229,-74.00474499588213,Sporting Goods Shop,8.8
2644,Civic Center,40.71522892046282,-74.00541529873355,FlashDancers Downtown,433b2e80f964a52036281fe3,40.71435,-74.0098,Strip Club,8.5
2645,Civic Center,40.71522892046282,-74.00541529873355,The Armoury,52a61e08498ed122720edb21,40.71713686910448,-74.00926863318854,Men's Store,8.5
2646,Civic Center,40.71522892046282,-74.00541529873355,Zucker's Bagels & Smoked Fish,4a4baaf8f964a52091ac1fe3,40.715579999999996,-74.00985,Bagel Shop,8.4
2647,Civic Center,40.71522892046282,-74.00541529873355,The Bar Room at Temple Court,57f0689d498e7d49d9189369,40.71144772875439,-74.00680157032005,Hotel Bar,9.4
2648,Civic Center,40.71522892046282,-74.00541529873355,Alba Dry Cleaner & Tailor,4c606c3e1e5cd13ad1a1a1ed,40.71143355866638,-74.00627233822603,Laundry Service,9.1
2649,Civic Center,40.71522892046282,-74.00541529873355,AQUA Studio NY,50e7557719a987828f27bd89,40.71804421954958,-74.00460466459401,Gym / Fitness Center,8.0
2650,Civic Center,40.71522892046282,-74.00541529873355,Modell's Sporting Goods,4a8c6b5af964a520ed0d20e3,40.714198484674284,-74.00614192268472,Sporting Goods Shop,7.5
2651,Civic Center,40.71522892046282,-74.00541529873355,The Wooly Daily,56093809498e5344ab8835a6,40.71213724343698,-74.00839457685004,Coffee Shop,9.0
2652,Civic Center,40.71522892046282,-74.00541529873355,Lyons Den Power Yoga,52891086498e0830151c0524,40.71887195590504,-74.00498876667474,Yoga Studio,8.7
2653,Civic Center,40.71522892046282,-74.00541529873355,Four Seasons Hotel New York Downtown,57c640ad498e74977f98372f,40.712612465019824,-74.00938032087629,Hotel,9.2
2654,Civic Center,40.71522892046282,-74.00541529873355,Duane Park,4c3cb549b36ac9285d7a0486,40.71717275801168,-74.00932869125117,Park,8.5
2655,Civic Center,40.71522892046282,-74.00541529873355,Tribeca's Kitchen,54242f3a498e53a21ee14b81,40.7161059809895,-74.00707600945124,Diner,7.5
2656,Civic Center,40.71522892046282,-74.00541529873355,Au Cheval,5c71d51689b06a002c6de87d,40.71807461768801,-74.0019744088625,American Restaurant,8.8
2657,Civic Center,40.71522892046282,-74.00541529873355,Frankly Wines,4a7f140cf964a520b4f21fe3,40.71447694276293,-74.0100388662148,Wine Shop,8.4
2658,Civic Center,40.71522892046282,-74.00541529873355,Maman,566c9c87498ef09a2940e605,40.71897320131639,-74.00626391172409,French Restaurant,8.7
2659,Civic Center,40.71522892046282,-74.00541529873355,Woolworth Building,4be99814a9900f479a811540,40.712559078189095,-74.00796435178208,Building,8.2
2660,Civic Center,40.71522892046282,-74.00541529873355,Mmuseumm,4fbd8a35e4b09ec7cefcc578,40.71733263447613,-74.00287628173828,Museum,7.9
2661,Civic Center,40.71522892046282,-74.00541529873355,Lekka Burger,5dc6f6a5ea8dfb00080f6faa,40.715246,-74.010559,Burger Joint,8.8
2662,Civic Center,40.71522892046282,-74.00541529873355,European Wax Center,5400b87a498e87c5ae6e5143,40.714709724399306,-74.00744765177626,Health & Beauty Service,7.4
2663,Civic Center,40.71522892046282,-74.00541529873355,Gotan,5487845b498ed6d0cef81f32,40.71921714832293,-74.00664210319519,Café,9.0
2664,Civic Center,40.71522892046282,-74.00541529873355,"The Beekman, A Thompson Hotel",56d8c0f8498edb854f926e6a,40.711172499999996,-74.0067017,Hotel,9.2
2665,Civic Center,40.71522892046282,-74.00541529873355,Blue Bottle Coffee,5d920337a6193400088e446d,40.718355,-74.002215,Coffee Shop,8.7
2666,Civic Center,40.71522892046282,-74.00541529873355,Postmasters Gallery,49e7a7b3f964a520fc641fe3,40.717179315719726,-74.00288809087712,Art Gallery,7.8
2667,Civic Center,40.71522892046282,-74.00541529873355,Billy's Bakery,4a41578df964a52028a51fe3,40.717893769266055,-74.0044555917205,Bakery,7.8
2668,Civic Center,40.71522892046282,-74.00541529873355,Augustine,58191674ded8f8626ed70af0,40.71130993467075,-74.00666043815025,French Restaurant,8.8
2669,Civic Center,40.71522892046282,-74.00541529873355,The Django,561efe55498ef9d8b978c917,40.71936473752016,-74.00488004789766,Lounge,9.0
2670,Civic Center,40.71522892046282,-74.00541529873355,Terra Wine Bar,524f650e11d2b2e01dc964f8,40.719268299999996,-74.0065046,Wine Bar,8.9
2671,Civic Center,40.71522892046282,-74.00541529873355,Mudville Restaurant & Tap House,45e5c256f964a52046431fe3,40.715335757238456,-74.00888099625213,Wings Joint,7.7
2672,Civic Center,40.71522892046282,-74.00541529873355,K&M Camera,4ad9ef87f964a520121c21e3,40.717649610813076,-74.00333819877109,Camera Store,7.8
2673,Civic Center,40.71522892046282,-74.00541529873355,Scalini Fedeli,437bc800f964a520a52a1fe3,40.71722617263501,-74.00943297013102,Italian Restaurant,8.3
2674,Civic Center,40.71522892046282,-74.00541529873355,Laughing Man Coffee & Tea,4ea0afbf9adf1e334e4cc0e6,40.7173944529165,-74.01010324607125,Coffee Shop,8.8
2675,Civic Center,40.71522892046282,-74.00541529873355,Juice Press,54148bc6498ea7bb8c05b70a,40.71478769908051,-74.0111317502157,Vegetarian / Vegan Restaurant,9.1
2676,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel Bar,5227e38d11d20c833c575320,40.719393533257495,-74.00492368351037,Cocktail Bar,8.8
2677,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel,3fd66200f964a520bbe61ee3,40.71934055853672,-74.00504389888542,Hotel,8.7
2678,Civic Center,40.71522892046282,-74.00541529873355,Sweet Lily,4b141fe9f964a520a79d23e3,40.71914305111835,-74.00653736323514,Spa,8.5
